income,type,rate,label,label2
121800,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
121800,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
121800,plus_student_loans,0.77,+ Student Loans,+ Student Loans
121900,income_tax,0.4,Income Tax,Income Tax
121900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
121900,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
121900,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
121900,plus_student_loans,0.77,+ Student Loans,+ Student Loans
122000,income_tax,0.4,Income Tax,Income Tax
122000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
122000,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
122000,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
122000,plus_student_loans,0.77,+ Student Loans,+ Student Loans
122100,income_tax,0.4,Income Tax,Income Tax
122100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
122100,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
122100,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
122100,plus_student_loans,0.77,+ Student Loans,+ Student Loans
122200,income_tax,0.4,Income Tax,Income Tax
122200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
122200,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
122200,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
122200,plus_student_loans,0.77,+ Student Loans,+ Student Loans
122300,income_tax,0.4,Income Tax,Income Tax
122300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
122300,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
122300,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
122300,plus_student_loans,0.77,+ Student Loans,+ Student Loans
122400,income_tax,0.4,Income Tax,Income Tax
122400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
122400,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
122400,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
122400,plus_student_loans,0.77,+ Student Loans,+ Student Loans
122500,income_tax,0.4,Income Tax,Income Tax
122500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
122500,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
122500,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
122500,plus_student_loans,0.77,+ Student Loans,+ Student Loans
122600,income_tax,0.4,Income Tax,Income Tax
122600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
122600,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
122600,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
122600,plus_student_loans,0.77,+ Student Loans,+ Student Loans
122700,income_tax,0.4,Income Tax,Income Tax
122700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
122700,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
122700,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
122700,plus_student_loans,0.77,+ Student Loans,+ Student Loans
122800,income_tax,0.4,Income Tax,Income Tax
122800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
122800,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
122800,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
122800,plus_student_loans,0.77,+ Student Loans,+ Student Loans
122900,income_tax,0.4,Income Tax,Income Tax
122900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
122900,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
122900,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
122900,plus_student_loans,0.77,+ Student Loans,+ Student Loans
123000,income_tax,0.4,Income Tax,Income Tax
123000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
123000,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
123000,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
123000,plus_student_loans,0.77,+ Student Loans,+ Student Loans
123100,income_tax,0.4,Income Tax,Income Tax
123100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
123100,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
123100,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
123100,plus_student_loans,0.77,+ Student Loans,+ Student Loans
123200,income_tax,0.4,Income Tax,Income Tax
123200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
123200,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
123200,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
123200,plus_student_loans,0.77,+ Student Loans,+ Student Loans
123300,income_tax,0.4,Income Tax,Income Tax
123300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
123300,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
123300,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
123300,plus_student_loans,0.77,+ Student Loans,+ Student Loans
123400,income_tax,0.4,Income Tax,Income Tax
123400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
123400,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
123400,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
123400,plus_student_loans,0.77,+ Student Loans,+ Student Loans
123500,income_tax,0.4,Income Tax,Income Tax
123500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
123500,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
123500,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
123500,plus_student_loans,0.77,+ Student Loans,+ Student Loans
123600,income_tax,0.4,Income Tax,Income Tax
123600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
123600,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
123600,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
123600,plus_student_loans,0.77,+ Student Loans,+ Student Loans
123700,income_tax,0.4,Income Tax,Income Tax
123700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
123700,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
123700,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
123700,plus_student_loans,0.77,+ Student Loans,+ Student Loans
123800,income_tax,0.4,Income Tax,Income Tax
123800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
123800,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
123800,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
123800,plus_student_loans,0.77,+ Student Loans,+ Student Loans
123900,income_tax,0.4,Income Tax,Income Tax
123900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
123900,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
123900,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
123900,plus_student_loans,0.77,+ Student Loans,+ Student Loans
124000,income_tax,0.4,Income Tax,Income Tax
124000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
124000,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
124000,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
124000,plus_student_loans,0.77,+ Student Loans,+ Student Loans
124100,income_tax,0.4,Income Tax,Income Tax
124100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
124100,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
124100,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
124100,plus_student_loans,0.77,+ Student Loans,+ Student Loans
124200,income_tax,0.4,Income Tax,Income Tax
124200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
124200,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
124200,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
124200,plus_student_loans,0.77,+ Student Loans,+ Student Loans
124300,income_tax,0.4,Income Tax,Income Tax
124300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
124300,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
124300,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
124300,plus_student_loans,0.77,+ Student Loans,+ Student Loans
124400,income_tax,0.4,Income Tax,Income Tax
124400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
124400,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
124400,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
124400,plus_student_loans,0.77,+ Student Loans,+ Student Loans
124500,income_tax,0.4,Income Tax,Income Tax
124500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
124500,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
124500,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
124500,plus_student_loans,0.77,+ Student Loans,+ Student Loans
124600,income_tax,0.4,Income Tax,Income Tax
124600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
124600,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
124600,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
124600,plus_student_loans,0.77,+ Student Loans,+ Student Loans
124700,income_tax,0.4,Income Tax,Income Tax
124700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
124700,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
124700,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
124700,plus_student_loans,0.77,+ Student Loans,+ Student Loans
124800,income_tax,0.4,Income Tax,Income Tax
124800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
124800,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
124800,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
124800,plus_student_loans,0.77,+ Student Loans,+ Student Loans
124900,income_tax,0.4,Income Tax,Income Tax
124900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
124900,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
124900,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
124900,plus_student_loans,0.77,+ Student Loans,+ Student Loans
125000,income_tax,0.4,Income Tax,Income Tax
125000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
125000,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
125000,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
125000,plus_student_loans,0.77,+ Student Loans,+ Student Loans
125100,income_tax,0.4,Income Tax,Income Tax
125100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
125100,plus_PA_withdrawl,0.62,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
125100,plus_child_benefit_withdrawal,0.62,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
125100,plus_student_loans,0.77,+ Student Loans,+ Student Loans
125200,income_tax,0.45,Income Tax,Income Tax
125200,plus_nics,0.47,+ National Insurance,Income Tax + NIC
125200,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
125200,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
125200,plus_student_loans,0.62,+ Student Loans,+ Student Loans
125300,income_tax,0.45,Income Tax,Income Tax
125300,plus_nics,0.47,+ National Insurance,Income Tax + NIC
125300,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
125300,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
125300,plus_student_loans,0.62,+ Student Loans,+ Student Loans
125400,income_tax,0.45,Income Tax,Income Tax
125400,plus_nics,0.47,+ National Insurance,Income Tax + NIC
125400,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
125400,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
125400,plus_student_loans,0.62,+ Student Loans,+ Student Loans
125500,income_tax,0.45,Income Tax,Income Tax
125500,plus_nics,0.47,+ National Insurance,Income Tax + NIC
125500,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
125500,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
125500,plus_student_loans,0.62,+ Student Loans,+ Student Loans
125600,income_tax,0.45,Income Tax,Income Tax
125600,plus_nics,0.47,+ National Insurance,Income Tax + NIC
125600,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
125600,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
125600,plus_student_loans,0.62,+ Student Loans,+ Student Loans
125700,income_tax,0.45,Income Tax,Income Tax
125700,plus_nics,0.47,+ National Insurance,Income Tax + NIC
125700,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
125700,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
125700,plus_student_loans,0.62,+ Student Loans,+ Student Loans
125800,income_tax,0.45,Income Tax,Income Tax
125800,plus_nics,0.47,+ National Insurance,Income Tax + NIC
125800,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
125800,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
125800,plus_student_loans,0.62,+ Student Loans,+ Student Loans
125900,income_tax,0.45,Income Tax,Income Tax
125900,plus_nics,0.47,+ National Insurance,Income Tax + NIC
125900,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
125900,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
125900,plus_student_loans,0.62,+ Student Loans,+ Student Loans
126000,income_tax,0.45,Income Tax,Income Tax
126000,plus_nics,0.47,+ National Insurance,Income Tax + NIC
126000,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
126000,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
126000,plus_student_loans,0.62,+ Student Loans,+ Student Loans
126100,income_tax,0.45,Income Tax,Income Tax
126100,plus_nics,0.47,+ National Insurance,Income Tax + NIC
126100,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
126100,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
126100,plus_student_loans,0.62,+ Student Loans,+ Student Loans
126200,income_tax,0.45,Income Tax,Income Tax
126200,plus_nics,0.47,+ National Insurance,Income Tax + NIC
126200,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
126200,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
126200,plus_student_loans,0.62,+ Student Loans,+ Student Loans
126300,income_tax,0.45,Income Tax,Income Tax
126300,plus_nics,0.47,+ National Insurance,Income Tax + NIC
126300,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
126300,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
126300,plus_student_loans,0.62,+ Student Loans,+ Student Loans
126400,income_tax,0.45,Income Tax,Income Tax
126400,plus_nics,0.47,+ National Insurance,Income Tax + NIC
126400,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
126400,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
126400,plus_student_loans,0.62,+ Student Loans,+ Student Loans
126500,income_tax,0.45,Income Tax,Income Tax
126500,plus_nics,0.47,+ National Insurance,Income Tax + NIC
126500,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
126500,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
126500,plus_student_loans,0.62,+ Student Loans,+ Student Loans
126600,income_tax,0.45,Income Tax,Income Tax
126600,plus_nics,0.47,+ National Insurance,Income Tax + NIC
126600,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
126600,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
126600,plus_student_loans,0.62,+ Student Loans,+ Student Loans
126700,income_tax,0.45,Income Tax,Income Tax
126700,plus_nics,0.47,+ National Insurance,Income Tax + NIC
126700,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
126700,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
126700,plus_student_loans,0.62,+ Student Loans,+ Student Loans
126800,income_tax,0.45,Income Tax,Income Tax
126800,plus_nics,0.47,+ National Insurance,Income Tax + NIC
126800,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
126800,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
126800,plus_student_loans,0.62,+ Student Loans,+ Student Loans
126900,income_tax,0.45,Income Tax,Income Tax
126900,plus_nics,0.47,+ National Insurance,Income Tax + NIC
126900,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
126900,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
126900,plus_student_loans,0.62,+ Student Loans,+ Student Loans
127000,income_tax,0.45,Income Tax,Income Tax
127000,plus_nics,0.47,+ National Insurance,Income Tax + NIC
127000,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
127000,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
127000,plus_student_loans,0.62,+ Student Loans,+ Student Loans
127100,income_tax,0.45,Income Tax,Income Tax
127100,plus_nics,0.47,+ National Insurance,Income Tax + NIC
127100,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
127100,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
127100,plus_student_loans,0.62,+ Student Loans,+ Student Loans
127200,income_tax,0.45,Income Tax,Income Tax
127200,plus_nics,0.47,+ National Insurance,Income Tax + NIC
127200,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
127200,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
127200,plus_student_loans,0.62,+ Student Loans,+ Student Loans
127300,income_tax,0.45,Income Tax,Income Tax
127300,plus_nics,0.47,+ National Insurance,Income Tax + NIC
127300,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
127300,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
127300,plus_student_loans,0.62,+ Student Loans,+ Student Loans
127400,income_tax,0.45,Income Tax,Income Tax
127400,plus_nics,0.47,+ National Insurance,Income Tax + NIC
127400,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
127400,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
127400,plus_student_loans,0.62,+ Student Loans,+ Student Loans
127500,income_tax,0.45,Income Tax,Income Tax
127500,plus_nics,0.47,+ National Insurance,Income Tax + NIC
127500,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
127500,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
127500,plus_student_loans,0.62,+ Student Loans,+ Student Loans
127600,income_tax,0.45,Income Tax,Income Tax
127600,plus_nics,0.47,+ National Insurance,Income Tax + NIC
127600,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
127600,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
127600,plus_student_loans,0.62,+ Student Loans,+ Student Loans
127700,income_tax,0.45,Income Tax,Income Tax
127700,plus_nics,0.47,+ National Insurance,Income Tax + NIC
127700,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
127700,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
127700,plus_student_loans,0.62,+ Student Loans,+ Student Loans
127800,income_tax,0.45,Income Tax,Income Tax
127800,plus_nics,0.47,+ National Insurance,Income Tax + NIC
127800,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
127800,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
127800,plus_student_loans,0.62,+ Student Loans,+ Student Loans
127900,income_tax,0.45,Income Tax,Income Tax
127900,plus_nics,0.47,+ National Insurance,Income Tax + NIC
127900,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
127900,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
127900,plus_student_loans,0.62,+ Student Loans,+ Student Loans
128000,income_tax,0.45,Income Tax,Income Tax
128000,plus_nics,0.47,+ National Insurance,Income Tax + NIC
128000,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
128000,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
128000,plus_student_loans,0.62,+ Student Loans,+ Student Loans
128100,income_tax,0.45,Income Tax,Income Tax
128100,plus_nics,0.47,+ National Insurance,Income Tax + NIC
128100,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
128100,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
128100,plus_student_loans,0.62,+ Student Loans,+ Student Loans
128200,income_tax,0.45,Income Tax,Income Tax
128200,plus_nics,0.47,+ National Insurance,Income Tax + NIC
128200,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
128200,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
128200,plus_student_loans,0.62,+ Student Loans,+ Student Loans
128300,income_tax,0.45,Income Tax,Income Tax
128300,plus_nics,0.47,+ National Insurance,Income Tax + NIC
128300,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
128300,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
128300,plus_student_loans,0.62,+ Student Loans,+ Student Loans
128400,income_tax,0.45,Income Tax,Income Tax
128400,plus_nics,0.47,+ National Insurance,Income Tax + NIC
128400,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
128400,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
128400,plus_student_loans,0.62,+ Student Loans,+ Student Loans
128500,income_tax,0.45,Income Tax,Income Tax
128500,plus_nics,0.47,+ National Insurance,Income Tax + NIC
128500,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
128500,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
128500,plus_student_loans,0.62,+ Student Loans,+ Student Loans
128600,income_tax,0.45,Income Tax,Income Tax
128600,plus_nics,0.47,+ National Insurance,Income Tax + NIC
128600,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
128600,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
128600,plus_student_loans,0.62,+ Student Loans,+ Student Loans
128700,income_tax,0.45,Income Tax,Income Tax
128700,plus_nics,0.47,+ National Insurance,Income Tax + NIC
128700,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
128700,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
128700,plus_student_loans,0.62,+ Student Loans,+ Student Loans
128800,income_tax,0.45,Income Tax,Income Tax
128800,plus_nics,0.47,+ National Insurance,Income Tax + NIC
128800,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
128800,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
128800,plus_student_loans,0.62,+ Student Loans,+ Student Loans
128900,income_tax,0.45,Income Tax,Income Tax
128900,plus_nics,0.47,+ National Insurance,Income Tax + NIC
128900,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
128900,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
128900,plus_student_loans,0.62,+ Student Loans,+ Student Loans
129000,income_tax,0.45,Income Tax,Income Tax
129000,plus_nics,0.47,+ National Insurance,Income Tax + NIC
129000,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
129000,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
129000,plus_student_loans,0.62,+ Student Loans,+ Student Loans
129100,income_tax,0.45,Income Tax,Income Tax
129100,plus_nics,0.47,+ National Insurance,Income Tax + NIC
129100,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
129100,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
129100,plus_student_loans,0.62,+ Student Loans,+ Student Loans
129200,income_tax,0.45,Income Tax,Income Tax
129200,plus_nics,0.47,+ National Insurance,Income Tax + NIC
129200,plus_PA_withdrawl,0.47,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
129200,plus_child_benefit_withdrawal,0.47,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
129200,plus_student_loans,0.62,+ Student Loans,+ Student Loans
